"","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40"
"PHIP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PHLPP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PIAS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PIGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PIGU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PIGW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00183386131482015,-0.00810101248926328,-0.00950483295409529,-0.00673932753736374,-0.00935574560858985,-0.00902809977323026,-0.00721130573343011,-0.00452048502961039,-0.0027946197980116,-2.07316770473358e-05,0,0,0,0,0,0,0,0,0
"PIGY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PIK3C3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PIK3R1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00472126003134298,-0.0126463454664915,-0.0217541194123449,-0.0365635578658782,-0.0494817847246264,-0.0610316927303353,-0.0685265527595498,-0.0732609650048642,-0.0775083007691432,-0.0791455160642789,-0.0779066563097575,-0.0708622134308144,-0.0598622332502366,-0.0473837912224609
"PITPNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00924581568168575,-0.0234298258641911,-0.0402550520805919,-0.0656086005835766,-0.0867789545492296,-0.100524682497199,-0.11015201470639,-0.117518723147634,-0.121244031351108,-0.122981696123073,-0.122798480513335,-0.120652365871007,-0.116177377527781,-0.110478196203174,-0.104387335960032,-0.0974880619790242
"PLAA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00996780459349566,-0.0242522326380577,-0.0401071084666228,-0.0559556159407018,-0.0704712209348137,-0.0857188523880131,-0.10045584252041,-0.114948597911001
"PLAU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00185918478176138,-0.00429285119319176,-0.00734255905409812
"PLEKHA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101795262134839,-0.00756517059813016,-0.015814240044421
"PLIN2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PLK2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PLOD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114280531858519
"PLS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PM20D1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311379546467292,0.0629249813073009,0.0904529739498235,0.118387533226575,0.139142227154986,0.158322282559153,0.177847150009131,0.191953115605552,0.208170994558297,0.220029492356523,0.236568427013287,0.245601660884318,0.267854873238771,0.296318726369348,0.326385729416097,0.352729991684458,0.381015816697346,0.413833179513624,0.448946170481044,0.485616221912447,0.514590840470987,0.548308006825148,0.583354748794255,0.622721048051134,0.666514209740483
"PMPCB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016790671891039,0.0399614839429345,0.0621474865335801,0.0839872848418383,0.107348881707221,0.141194108386226,0.181166027339888,0.219970582590262,0.253780112816756,0.283176277883851,0.313055552827479,0.344984280496891,0.377804517207418,0.411397751005392,0.440830567886431,0.472506529712134,0.509050306336145,0.547324619950042,0.586788356467688,0.622069547995402,0.659204374495302,0.700318464280479,0.7436132287719,0.788912398741663
"PNLIP",0,0,0,0,0,0,0,0,0,0,0,-0.0385168032823828,-0.0480817875396,-0.053797891145161,-0.058047307361305,-0.0615277936439288,-0.043496765758731,-0.0209214164493863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157398759096839,-0.00374820805680285
"PNLIPRP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PNLIPRP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00456837870829388,-0.016054369023639,-0.0311584326896454,-0.0458198580351471,-0.074948696445675,-0.102811785538392,-0.123296836396117,-0.147127935850324,-0.162890937236943,-0.164401076045948,-0.161926686052598,-0.15400733320322,-0.150286589562989,-0.147926430488955,-0.149007636185579,-0.152032021640293,-0.15658300580608,-0.165969537875188,-0.179950827568419,-0.196116040450304,-0.216761050930621,-0.243276593100195,-0.272275271210411,-0.301587995879775
"PNP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000605780025884302
"PNRC2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190362096057165,0.0521546663789843,0.0848646821519939,0.117824284079913,0.150391846439188,0.195661643429466,0.241298417194486,0.293305518580226,0.330319797817946,0.369206423302877,0.404077522639635,0.441129935826886,0.470983551750506,0.50095071759008,0.53149559736401,0.560863619852434,0.589984073159234,0.612982510687416,0.636262634015083,0.657311297478375,0.6793258767907,0.699753785749765
"POGLUT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00402566376854377,-0.0189060670419121,-0.0363323421796779,-0.0585442283798094,-0.0832281207347726,-0.111109627670253,-0.14269491357661,-0.17140706078109,-0.197925027262767,-0.224039974637891,-0.24867551951079,-0.270653813302939
"POLR1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000355172660650313,-0.00460158682633445,-0.00851688663202036,-0.0126742257510363
"POLR3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00227289563653688,-0.0111458160794094,-0.0210654561017502,-0.0315846039735604,-0.0417872750338712,-0.0506306627322363,-0.0629001122338169,-0.0787363142124812,-0.0948447730460876,-0.109727609032116,-0.119147797036538,-0.125007592258574,-0.130353274619569,-0.133758045744495,-0.135937281379096
"PPA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PPIL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000751030868263214,0.00521613480448641,0.0102267870339582,0.0138841296828985,0.0189300358726994,0.0270114866170143,0.0347302490020892,0.0427706316619781
"PPP1CC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00402062632134694,-0.00652081834826794,-0.00896649151516876,-0.00842287689790602,-0.00853556018638152,-0.0107319834711479,-0.0131379397116252,-0.0148135621848787,-0.0126750610815406,-0.011090131812069,-0.0128796333961964,-0.0144583392060347,-0.0163841235267159
"PPP1R3C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125101192374481,0.0374704212630464,0.0626215870472576,0.0926917643500766,0.126742042487452,0.162529501472961,0.200957890019251,0.237241567540618,0.277191178700217,0.321120743720222,0.367026578797719,0.413397286114984,0.454574933671988,0.499610466750767,0.546911689232159,0.595481010070776,0.643807715397876
"PPP2CA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018879849538549,-0.00737663369384977
"PPT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRDX3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PREPL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011946552943521,0.0263838335617573,0.0479940495860786,0.0559437421003574,0.0691494307571199,0.0892323022226172,0.113341102337403,0.135604937064036,0.157086272472624,0.18051234340863,0.203461262906917,0.224223030300808,0.238637439119723,0.251899497407659,0.267356586317798,0.284376211492768,0.303224984447283
"PROSER1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000489611599463853,-0.00494250952075126,-0.00542219251737143,-0.0050540118663129,-0.00676770756985619,-0.014157230057256,-0.0225769353772198,-0.0303164315368348,-0.0372655924964213,-0.0418732999970826,-0.0473146020968439,-0.0530479787039011,-0.059314957497849,-0.0659358107662193,-0.0722489882385786
"PRRG1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRUNE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PSAT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000579328226398062,-0.0282934433998717,-0.0560891016547896,-0.0809910515052103,-0.10175042875435,-0.124235496140018,-0.154073876026135,-0.185273031277837,-0.203899238991959,-0.231003525356292,-0.243489670114654,-0.263383103900442,-0.290835343677089,-0.322888396735116,-0.35548623415987,-0.390886512613706,-0.427558333876968,-0.465065116941568,-0.503083986592042,-0.535176398048258,-0.570181891927496,-0.607037779191106,-0.645371770869696,-0.68410296070292
"PSMA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00592601335491508,0.0223498805707384,0.0427446468496301,0.0646007724918003,0.0874852649696136,0.105048961484687,0.121304644524957,0.134619442206714,0.148043821816099,0.161851912297143
"PSME3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107275224173933,-0.0227559346983287,-0.0281309472763175,-0.0392792103034249,-0.0503638550869755,-0.0606788307588086,-0.0719264968319508,-0.0806441956868698,-0.0886872931613781,-0.0975225889126031,-0.105645384769214,-0.114255380780156,-0.123000963361143,-0.131153848007622,-0.140506314386962,-0.149313055640178,-0.158062006360209,-0.165551372634958
"PTP4A1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356270749408259,0.0120849335544406,0.0193247049607412,0.0275361379653705,0.0353855962529027,0.0421121450962159,0.047198230690164,0.0497211535830039,0.051390203705339,0.0543190877617983,0.0555845064507518,0.0597871270027852,0.0653128179226495
"PTPRG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PUS3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00188447855449585,-0.0167067338750588,-0.0337891561974274,-0.0503950956376771,-0.0627480205994408,-0.0740393480116545,-0.0840953362267624,-0.0930784511602889,-0.100528915463672,-0.108551094982624,-0.116145225355831,-0.123884763691835,-0.132961861527472,-0.142941017589659
"RAB11FIP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000345083329234632,0.000839473276107547,0.00276695453880727,0.00538036763033572,0.0085198803849606
"RAB18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089581586072455,0.0200927487442177,0.0322547299268747,0.0456980106521114,0.0602850379711694,0.0756531699742548,0.0906281570716572,0.10448685004634,0.116477431373937,0.12713502579392,0.136636892653963,0.14693531037582,0.159206902404307
"RAB3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RANBP6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RARRES2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RBPJL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCAN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCHY1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163037617657114,-0.0502466538221653,-0.0735604913289601,-0.0902538777518899,-0.104842243531565,-0.116201313153959,-0.13118207293021,-0.153786695736162,-0.162043227519528,-0.169134556204527,-0.17560150605756,-0.180916352365083,-0.18490865473259,-0.189757569171708,-0.195916450437159,-0.202438806070071,-0.208539655917447,-0.215145885138391,-0.222951606511741,-0.231192240064911,-0.239358163140436,-0.248584813891309
"RCL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00182491201713061,-0.0150671739002354,-0.0309673360800954,-0.0464239205902725,-0.0566319725343379,-0.0654132810383583,-0.0748431977809992,-0.0839619044834376,-0.0914169885908916,-0.100773078864371,-0.111083899602328,-0.12236002266335,-0.134868638887268
"RDH11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00580451815908093,-0.0132513368911064,-0.0202921349731786,-0.0257490938225452,-0.0293814739780375,-0.0329938690204577,-0.0362583054308798,-0.0390490784187575,-0.0415496927284242,-0.0438572258206997,-0.0477020079758059
"REG1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"REG1P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161214235398317,0.0262371662901472,0.0350831863934634,0.0355009658902963,0.0384274568146048,0.031994243845202,0.0219352931903568,0.015238665192222,0.0032841827171505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"REG3A",0,0,0,0,0,0,0,0,0,0,0,0.0634247653606098,0.11856703034265,0.171648471657128,0.21090470080427,0.23829571459982,0.249212993065713,0.253041497015902,0.258244915557422,0.266632504746315,0.273678761699299,0.286251877966101,0.294506524024729,0.297024758259928,0.311714271343484,0.329801202147838,0.371243767248361,0.395801505091131,0.435672643559876,0.478971729523139,0.527093300100274,0.573421471693125,0.62027448699023,0.669271533592474,0.719547970610629,0.770727331560665,0.814199924087808,0.860212738938548,0.909277696170108,0.961946919691578,1.01791937472081
"REG3G",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RGS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364438218272339,0.0149825335533732,0.0331500637991709,0.0563087495894748
"RHBDD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RHOA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RHOT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RIOK3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000673865790658111,-0.00345205238730834,-0.00940337215585042,-0.0161927083060064,-0.0235345750514728,-0.0313344315035895
"RMND1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNASE1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00380706031726931,-0.030528623747915,-0.0630936068585519,-0.0878808068382211,-0.108431964493784,-0.12526420703357,-0.143161057889318,-0.162063856745391,-0.179139120742805,-0.196457784199711,-0.214932443751582,-0.233607187476232,-0.253265833875765,-0.273361988513154,-0.294149871211056
"RNASE4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0004441005952225,-0.0034025980755493,-0.00953350111897151,-0.0167135139064883
"RNF139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226064025611956,0.0112772476490119,0.0258965144888496,0.0400851253474317,0.0545120569312588,0.071457854100245,0.0896709301800525,0.109357228565656
"RNF185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00525482221599958,-0.0394686730053528,-0.0726880891934722,-0.100458674175219,-0.119473761537579,-0.135921996567495,-0.142246572293983,-0.151121199447424,-0.15772877002009,-0.163323061661351,-0.167650497119384,-0.169509945848996,-0.172904765365229,-0.179387784863817,-0.188757730030446,-0.195145140124622,-0.202600980091171,-0.208809003338664,-0.213961335284483,-0.218861318981424
"RNF6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109745237715071,0.00489648034170898,0.0106990376200588,0.0196109318416023,0.0331555116435384,0.0484994191214974,0.061472550851047,0.074750362075495,0.0897228998660244,0.101507344627568,0.114017610210179,0.126601718837849,0.142487794161936,0.160808820513577
"RPL36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019324593612435,0.043780961875514,0.0886934997711417,0.127286339162614,0.169500038645559,0.214845925348129,0.269983174652871,0.309114336032578,0.347733865950626,0.386855795679016,0.433599394171081,0.47814639161663,0.521524982001973,0.559403963339253,0.595833941706198,0.632497897368677,0.671070287937836,0.71073991214245,0.747999715481053,0.787187519153886,0.825175372127838,0.863271256621028,0.902414766803041
"RPS15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108934012596552,0.0145223177936872,0.0266184708929985,0.0407586523542408,0.055820301010444,0.0636826085625223,0.0687056771785821,0.0786710816382867,0.0963607341019097,0.109687659656619,0.129360542735348,0.152558937967971,0.177840323278407,0.200344005608705,0.225134726842638,0.251793854779153,0.278925199947075,0.307462521000752,0.32966248735716,0.353933531616632,0.380026329604284,0.407049542638755,0.434743130150001
"RPS4Y1",0,0,0,0,0,0,0,0,0,-0.0354072133518126,-0.110233768624864,-0.174401987096157,-0.224351797242348,-0.266507204356132,-0.309293895466887,-0.357184212863517,-0.397671195229468,-0.436675637957479,-0.464474284584552,-0.499675943957605,-0.533395293112982,-0.56967007670005,-0.633149143947447,-0.694167917374509,-0.77039804986007,-0.829309203485003,-0.931626273711713,-0.986714230648634,-1.06926370818543,-1.15153039789835,-1.23878240899735,-1.31098984814355,-1.38978179614894,-1.47730603714775,-1.57213266627945,-1.67452045091572,-1.75037427654364,-1.82843682436087,-1.90991672256312,-1.99693713968026,-2.0892242786688
"RPS6KC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039767801347993,-0.0139213396680562,-0.0260192139716851,-0.0420800535093849,-0.0540891537369778,-0.061042681901413,-0.0613345756102216,-0.0658648962438991,-0.0619126132478728,-0.0685233619803594,-0.080582937674046,-0.0944446315601513,-0.105776461913393,-0.118654154432171,-0.133907764911334,-0.150914897397279,-0.169168748157293,-0.187646270115093,-0.209405088820752,-0.234884545950647,-0.264302608881672,-0.299116710042053
"RSAD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000678815957859541,0,0,0,0,0,0,0,0,0,0,0,0,0
"RSPRY1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000962461071126049,-0.00522168824249536,-0.0125097942221594,-0.0222388895126976
"RTN3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157605918568398,-0.00744142899588337,-0.0137464464831327,-0.0213915669183695,-0.031639009731554,-0.0404569984255648,-0.0477980384322681,-0.0526062395376276
"RWDD2A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001988129645282,-0.00914594007992024,-0.0257210753220148,-0.0379036418110511,-0.0438026995344749,-0.0479168171457637,-0.0489466071451897,-0.0436956141861845,-0.0385624640630348,-0.0327591085697469,-0.0257586886033562,-0.017310640340032,-0.0071430921114796,0,0,0,0,0
"RYR2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000840876758146692,0.00587315731337388,0.0115209150195219,0.0186617345061744,0.0240813855352383,0.021284379984461,0.0162038765048845,0.00970069859904981,0.00248529432381979,0,0,0,0,0,0,0,0,0,0,0
"S100A6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SACS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMHD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266098344061651,0,0,0,0,0,0,0,0,0,0.00120409315074747,0.00407518141317512,0.00950493265791288,0.0145085834689379,0.0173650602495683,0.017876639444318,0.0154815483862035
"SAT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107824637217849,0.0411092622741549,0.0743037429338374,0.11031767531509,0.148843485846526,0.181772855296869,0.210213359001024,0.238393273129325,0.271185464455868,0.297375041979526,0.322461242289324,0.344375841395476,0.374253967894241,0.398249253988446,0.419375531606358,0.433670712181072,0.445851450397404,0.458555207617953,0.472574324366463,0.487278255138407,0.501852067553607,0.518393162324616,0.535581300736693,0.551786706488138,0.567098028449268
"SBNO1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SC5DL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00630046014193451
"SCAPER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCCPDH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00804746908957003,-0.0200306961480576,-0.023491494139028,-0.0268542235477716,-0.0343497544577946,-0.0366044664215398,-0.0361074578993028,-0.0343707866282778,-0.0325822942221252,-0.0293698238109925,-0.0287017840386905,-0.0313456557927021,-0.0379414029764899,-0.0457964391135931,-0.0535886299772289,-0.0603451714162465,-0.0696709187560152,-0.0793241907248425,-0.0890628328672669,-0.100369834521516
"SCD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585475450561563,0.0186320602981332,0.0382509639012156,0.0778504138978545,0.107070711612021,0.148817802037689,0.190580991437848,0.231310922522416,0.265835021512761,0.300326653330366,0.331064100788542,0.360991626307313,0.393804698676568,0.420989477173867,0.451509601831808,0.488084468483548,0.527344363444208,0.567924248394791
"SCFD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCG5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCRN3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCYL2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SDCBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
